time,voltage,pressed
0.1499197,2.47311827956989,0
0.515092,2.46823069403715,0
0.6993846,2.47311827956989,0
0.9192168,2.46823069403715,0
1.0902306,2.46823069403715,0
1.26184,2.47311827956989,0
1.4343356,2.46823069403715,0
1.6067755,2.46823069403715,0
1.8271948,2.46823069403715,0
1.9947672,2.46823069403715,0
2.1683969,2.46823069403715,0
2.3892313,2.46823069403715,0
2.5592008,2.46823069403715,0
2.732856,2.46823069403715,0
2.9055708,2.46823069403715,0
3.0765535,2.46823069403715,0
3.2483998,2.46823069403715,0
3.4220034,2.46823069403715,0
3.6000813,2.46823069403715,0
3.7711138,2.46823069403715,0
3.943605,2.46823069403715,0
4.1171426,2.46823069403715,0
4.2925646,2.46823069403715,0
4.4651655,2.46823069403715,0
4.637711,2.46823069403715,0
4.8130941,2.46823069403715,0
4.9880578,2.46823069403715,0
5.1588076,2.46823069403715,0
5.3308624,2.46823069403715,0
5.505429,2.46823069403715,0
5.6793827,2.46823069403715,0
5.8513445,2.46823069403715,0
6.0241171,2.46823069403715,0
6.1975549,2.46823069403715,0
6.3702319,2.46823069403715,0
6.5435607,2.46823069403715,0
6.7161568,2.46823069403715,0
6.8907395,2.46823069403715,0
7.0640346,2.46823069403715,0
7.2358384,2.46823069403715,0
7.4094026,2.46823069403715,0
7.5838178,2.4633431085044,0
7.757391,2.46823069403715,0
7.9308535,2.46823069403715,0
8.1055051,2.46823069403715,0
8.2742659,2.4633431085044,0
8.4464166,2.4633431085044,0
8.668391,2.4633431085044,0
8.8405234,2.46823069403715,0
9.0142365,2.46823069403715,0
9.1863944,2.4633431085044,0
9.3581504,2.4633431085044,0
9.5325004,2.4633431085044,0
9.707319,2.4633431085044,0
9.8777915,2.46823069403715,0
